top - 11:54:46 up  1:09,  1 user,  load average: 1.67, 1.11, 0.92
   8945 prathik+  20   0  416220  22016  19200 S   0.0   0.0   0:00.20 update-notifier
  14037 prathik+  20   0   32.7g 230544 168852 S   0.0   0.4   0:44.63 chrome
  14042 prathik+  20   0    5912   1792   1792 S   0.0   0.0   0:00.00 cat
  14043 prathik+  20   0    5912   1792   1792 S   0.0   0.0   0:00.00 cat
  14045 prathik+  20   0   32.0g   2304   2304 S   0.0   0.0   0:00.00 chrome_crashpad
  14047 prathik+  20   0   32.0g   2176   2176 S   0.0   0.0   0:00.00 chrome_crashpad
  14053 prathik+  20   0   32.3g  38656  38144 S   0.0   0.1   0:00.03 chrome
  14054 prathik+  20   0   32.3g  40832  38400 S   0.0   0.1   0:00.02 chrome
  14055 prathik+  20   0   32.0g   2560   2560 S   0.0   0.0   0:00.00 nacl_helper
  14058 prathik+  20   0   32.3g   6724   4096 S   0.0   0.0   0:00.03 chrome
  14085 prathik+  20   0   32.7g 152548 112076 S   0.0   0.2   0:41.00 chrome
  14087 prathik+  20   0   32.4g  75928  69376 S   0.0   0.1   0:13.81 chrome
  14098 prathik+  20   0   32.4g  31552  28416 S   0.0   0.0   0:00.20 chrome
  14187 prathik+  20   0   32.6g   9592   8172 S   0.0   0.0   0:00.00 chrome
  14210 prathik+  20   0 1132.0g 177664  83664 S   0.0   0.3   3:25.49 chrome
  15017 prathik+  20   0 1208432  75624  53624 S   0.0   0.1   0:09.31 nautilus
  16730 root      20   0       0      0      0 I   0.0   0.0   0:00.66 kworker/1:2-events
  18089 root      20   0       0      0      0 I   0.0   0.0   0:00.94 kworker/0:2-rcu_gp
  18240 root      20   0       0      0      0 I   0.0   0.0   0:00.91 kworker/u28:0-events_unbound
  92083 root      20   0       0      0      0 I   0.0   0.0   0:00.27 kworker/8:1-events
  93526 prathik+  20   0  386120   8576   7936 S   0.0   0.0   0:00.02 gvfsd-network
  93559 prathik+  20   0  314220   8704   7936 S   0.0   0.0   0:00.06 gvfsd-dnssd
  96354 root      20   0       0      0      0 I   0.0   0.0   0:00.45 kworker/7:0-ipv6_addrconf
  96402 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/12:2-cgroup_destroy
  96596 root      20   0       0      0      0 I   0.0   0.0   0:00.26 kworker/5:2-events
  97455 root      20   0       0      0      0 I   0.0   0.0   0:00.26 kworker/8:2-events
  98881 root      20   0       0      0      0 I   0.0   0.0   0:00.41 kworker/6:1-rcu_gp
  99324 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/9:2-rcu_gp
 100045 root      20   0       0      0      0 I   0.0   0.0   0:00.24 kworker/9:3-events
 102014 root      20   0       0      0      0 I   0.0   0.0   0:00.49 kworker/u28:3-flush-252:1
 103590 root      20   0       0      0      0 I   0.0   0.0   0:00.07 kworker/11:2-events
 104322 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker/13:1-cgroup_destroy
 104335 root      20   0       0      0      0 I   0.0   0.0   0:00.41 kworker/u28:1-events_unbound
 104371 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/10:0-rcu_gp
 104757 root      20   0       0      0      0 I   0.0   0.0   0:00.18 kworker/1:0-events
 104852 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/2:0-cgroup_destroy
 104951 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/9:0-events
 105045 root      20   0       0      0      0 I   0.0   0.0   0:00.19 kworker/6:0-events
 105422 prathik+  20   0 1132.0g 156052 104360 S   0.0   0.2   0:03.72 chrome
 105477 prathik+  20   0 1132.0g  87908  79616 S   0.0   0.1   0:00.09 chrome
 105503 prathik+  20   0 1131.9g  58132  51456 S   0.0   0.1   0:00.02 chrome
 106172 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/10:1-ipv6_addrconf
 106232 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/4:2-events
 106765 root      20   0       0      0      0 I   0.0   0.0   0:00.06 kworker/3:2-events
 106818 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/13:3-cgwb_release
 107419 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/4:3-events
 107436 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/7:2-rcu_gp
 107481 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/5:1-events
 108199 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/2:1-events
 109576 root      20   0       0      0      0 I   0.0   0.0   0:00.46 kworker/u28:6-events_unbound
 110582 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker/11:3-events
 113900 prathik+  20   0 1098240  62120  45316 S   0.0   0.1   0:04.61 gedit
 115027 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/u28:8-flush-252:1
 116138 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/3:1-events
 116223 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker/6:2-events
 116330 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/12:1-events
 116370 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/0:0-events
 116371 root      20   0       0      0      0 I   0.0   0.0   0:00.23 kworker/13:0-events
 116962 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/5:0-rcu_gp
 116989 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/11:0-rcu_gp
 117200 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/0:1-events
 117488 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/8:0-rcu_gp
 120241 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/1:1-cgroup_destroy
 120671 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/1:3-ipv6_addrconf
 121359 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/6:3-events
 121894 root      20   0  719852  10496   8192 S   0.0   0.0   0:00.02 containerd-shim
 121930 999       20   0 1586332  98176  40960 S   0.0   0.1   0:01.53 mongod
 121992 root      20   0  719596  10484   8192 S   0.0   0.0   0:00.01 containerd-shim
 122010 root      20   0  719852  10368   8320 S   0.0   0.0   0:00.01 containerd-shim
 122012 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/7:1-events
 122101 11211     20   0  411364   4224   3200 S   0.0   0.0   0:00.05 memcached
 122102 999       20   0 4218152   3.4g   7552 S   0.0   5.5   0:09.98 redis-server
 122125 root      20   0  719596  10240   7936 S   0.0   0.0   0:00.01 containerd-shim
 122133 root      20   0  719596   9984   7808 S   0.0   0.0   0:00.02 containerd-shim
 122166 root      20   0  719596  10588   8320 S   0.0   0.0   0:00.02 containerd-shim
 122281 999       20   0 1586332  98304  40832 S   0.0   0.2   0:01.54 mongod
 122312 999       20   0 1586332  98560  41088 S   0.0   0.2   0:01.56 mongod
 122318 999       20   0 1586332  97920  40704 S   0.0   0.1   0:01.52 mongod
 122436 root      20   0  719852  10200   8192 S   0.0   0.0   0:00.01 containerd-shim
 122446 root      20   0  719660  10488   8192 S   0.0   0.0   0:00.02 containerd-shim
 122502 root      20   0 1082284   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 122508 root      20   0 1156272   3712   2816 S   0.0   0.0   0:00.00 docker-proxy
 122524 999       20   0 1585300  98432  40832 S   0.0   0.2   0:01.54 mongod
 122525 11211     20   0  411364   4352   3328 S   0.0   0.0   0:00.04 memcached
 122542 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:0-ipv6_addrconf
 122566 root      20   0 1082028   3456   2688 S   0.0   0.0   0:00.00 docker-proxy
 122577 root      20   0 1082284   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 122631 root      20   0  719596  10452   8064 S   0.0   0.0   0:00.02 containerd-shim
 122632 root      20   0  719596  10100   7936 S   0.0   0.0   0:00.01 containerd-shim
 122699 11211     20   0  411364   4480   3328 S   0.0   0.0   0:00.05 memcached
 122700 10001     20   0 1266656  34560  24832 S   0.0   0.1   0:00.11 all-in-one-linu
 122777 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/1:4-events
 122824 root      20   0  719916  10240   8192 S   0.0   0.0   0:00.01 containerd-shim
 122908 999       20   0  133928  12032   7680 S   0.0   0.0   0:00.36 redis-server
 122914 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/7:3-events
 122930 root      20   0  719916  10328   8192 S   0.0   0.0   0:00.00 containerd-shim
 122931 root      20   0  719596  10364   8192 S   0.0   0.0   0:00.01 containerd-shim
 122997 999       20   0 1586332  97664  40448 S   0.0   0.1   0:01.53 mongod
 123022 root      20   0  719852   9980   8064 S   0.0   0.0   0:00.01 containerd-shim
 123087 root      20   0 1155760   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 123094 root      20   0 1229748   3456   2688 S   0.0   0.0   0:00.00 docker-proxy
 123108 root      20   0  719596   9724   7808 S   0.0   0.0   0:00.01 containerd-shim
 123125 11211     20   0  411364   4480   3328 S   0.0   0.0   0:00.04 memcached
 123189 root      20   0 1229748   3712   2816 S   0.0   0.0   0:00.00 docker-proxy
 123197 root      20   0 1156016   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 123205 root      20   0   64884   9804   7628 S   0.0   0.0   0:00.04 openresty
 123221 root      20   0  719596  10240   8064 S   0.0   0.0   0:00.01 containerd-shim
 123252 root      20   0  719852  10752   8320 S   0.0   0.0   0:00.02 containerd-shim
 123406 root      20   0  151108  10496   9600 S   0.0   0.0   0:00.03 SocialGraphServ
 123407 root      20   0  155116  10752   9600 S   0.0   0.0   0:00.03 PostStorageServ
 123439 root      20   0  719852  10212   8064 S   0.0   0.0   0:00.01 containerd-shim
 123477 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/10:2-mm_percpu_wq
 123543 root      20   0   46476   7168   6656 S   0.0   0.0   0:00.02 MediaService
 123654 root      20   0  719596  10360   7936 S   0.0   0.0   0:00.01 containerd-shim
 123732 root      20   0  719852  10492   8192 S   0.0   0.0   0:00.01 containerd-shim
 123744 root      20   0   81308  10624   9472 S   0.0   0.0   0:00.02 UserMentionServ
 123761 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123762 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123763 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123764 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123765 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123766 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123767 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123768 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123769 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123770 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123771 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123772 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123773 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123774 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123807 root      20   0   47072   7424   6912 S   0.0   0.0   0:00.02 ComposePostServ
 123852 root      20   0  719596  10880   8320 S   0.0   0.0   0:00.01 containerd-shim
 123927 root      20   0  719852  10872   8320 S   0.0   0.0   0:00.01 containerd-shim
 123974 root      20   0  155068  10624   9472 S   0.0   0.0   0:00.03 UrlShortenServi
 123975 root      20   0   47456   7552   7040 S   0.0   0.0   0:00.02 HomeTimelineSer
 123995 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/10:3-events
 124052 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:3-events
 124065 root      20   0  719596  10232   8192 S   0.0   0.0   0:00.02 containerd-shim
 124140 root      20   0   46708   7296   6784 S   0.0   0.0   0:00.03 TextService
 124166 root      20   0  719596  10608   8192 S   0.0   0.0   0:00.01 containerd-shim
 124238 root      20   0  150932  10496   9600 S   0.0   0.0   0:00.02 UserTimelineSer
 124281 root      20   0 1082028   3584   2816 S   0.0   0.0   0:00.00 docker-proxy
 124287 root      20   0 1303480   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 124321 root      20   0  719852  10100   7936 S   0.0   0.0   0:00.02 containerd-shim
 124331 root      20   0  719852  10456   8192 S   0.0   0.0   0:00.00 containerd-shim
 124379 root      20   0  719596  10472   7936 S   0.0   0.0   0:00.02 containerd-shim
 124409 root      20   0   41296   7808   6656 S   0.0   0.0   0:00.03 openresty
 124410 root      20   0   46512   7296   6784 S   0.0   0.0   0:00.02 UniqueIdService
 124411 root      20   0  155368  10624   9472 S   0.0   0.0   0:00.03 UserService
 124592 nobody    20   0   41696   3696   2176 S   0.0   0.0   0:00.00 openresty
 124593 nobody    20   0   41696   3696   2176 S   0.0   0.0   0:00.00 openresty
 124594 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124595 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124596 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124597 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124598 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124599 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124600 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124601 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124602 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124603 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124604 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124605 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124606 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124607 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124657 prathik+  20   0    7504   3840   3456 S   0.0   0.0   0:00.01 log_script.sh
 124904 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/2:2-events
 125351 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/13:2-events
 125691 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u28:2
 126028 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/12:0-events
top - 11:58:01 up  1:12,  1 user,  load average: 1.07, 1.13, 0.98
Tasks: 464 total,   1 running, 463 sleeping,   0 stopped,   0 zombie
%Cpu(s):  4.3 us,  2.9 sy,  0.0 ni, 92.8 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :  63972.4 total,   1096.9 free,  61444.5 used,   1431.1 buff/cache
MiB Swap:  32000.0 total,  31495.5 free,    504.5 used.   1853.3 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
    799 root      20   0  378908  71740  34648 S  12.1   0.1   3:07.74 esensor
      1 root      20   0  167408  11360   7648 S   6.1   0.0   0:10.47 systemd
   1461 root      20   0 1746052  30008  14208 S   6.1   0.0   0:16.31 adclient
     34 root      rt   0       0      0      0 S   3.0   0.0   0:00.55 migration/3
    371 root      19  -1  151064  91844  90948 S   3.0   0.1   0:06.47 systemd-journal
   6756 prathik+  20   0 4726060 282092 139720 S   3.0   0.4   1:28.59 gnome-shell
 121930 999       20   0 1586332  98176  40960 S   3.0   0.1   0:01.58 mongod
 122281 999       20   0 1586332  98304  40832 S   3.0   0.2   0:01.60 mongod
 126061 prathik+  20   0   13476   4992   4096 R   3.0   0.0   0:00.05 top
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.01 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 slub_flushwq
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 netns
      8 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri
     11 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq
     12 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_kthread
     13 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_rude_kthread
     14 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_trace_kthread
     15 root      20   0       0      0      0 S   0.0   0.0   0:00.42 ksoftirqd/0
     16 root      20   0       0      0      0 I   0.0   0.0   0:02.40 rcu_preempt
     17 root      rt   0       0      0      0 S   0.0   0.0   0:00.71 migration/0
     18 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/0
     19 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     20 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     21 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/1
     22 root      rt   0       0      0      0 S   0.0   0.0   0:00.75 migration/1
     23 root      20   0       0      0      0 S   0.0   0.0   0:00.22 ksoftirqd/1
